GEOMETRY v06: 29976 meshes; SHA256(names/world vertices at1micrometre)=523cd725f671151f70fb591add45a53875bbd80cb619a85760088230495d1416; loaded C:\Users\lukap\Documents\GitHub\craftbot\experiments\17_Arrhenius_Laboratories\Astra\preflight_v06.blend
('Link ledger level1 W0.20m attachment', 0.3999999999998636, 0.3999992370604559, 0.3999984741210483, True)
('Link deck level1 E0.15m seat via InsertLinkLedger_E_1', 0.3000000000001819, 0.3000000000001819, 0.3000000000001819, True)
('Link ledger level1 E0.20m attachment', 0.3999999999998636, 0.3999992370604559, 0.3999984741210483, True)
('Link deck level2 W0.15m seat via InsertLinkLedger_W_2', 0.3000000000001819, 0.3000000000001819, 0.3000000000001819, True)
('Link ledger level2 W0.20m attachment', 0.3999999999998636, 0.3999992370604559, 0.3999984741210483, True)
('Link deck level2 E0.15m seat via InsertLinkLedger_E_2', 0.3000000000001819, 0.3000000000001819, 0.3000000000001819, True)
('Link ledger level2 E0.20m attachment', 0.3999999999998636, 0.3999992370604559, 0.3999984741210483, True)
('Link lintel level0 Wing jamb0', 0.04399999999986903, 0.04399999999986903, 0.04399999999986903, True)
('Link lintel level0 Wing jamb1', 0.04400000000032378, 0.04400000000032378, 0.04400000000032378, True)
('Link lintel level0 Insert jamb0', 0.03999999999973625, 0.03999999999973625, 0.03999999999973625, True)
('Link lintel level0 Insert jamb1', 0.03999999999996362, 0.03999999999996362, 0.03999999999996362, True)
('Link lintel level1 Wing jamb0', 0.04399999999986903, 0.04399999999986903, 0.04399999999986903, True)
('Link lintel level1 Wing jamb1', 0.04400000000032378, 0.04400000000032378, 0.04400000000032378, True)
('Link lintel level1 Insert jamb0', 0.03999999999973625, 0.03999999999973625, 0.03999999999973625, True)
('Link lintel level1 Insert jamb1', 0.03999999999996362, 0.03999999999996362, 0.03999999999996362, True)
Local connection face failures: 0 / 22

CORE VERTICAL BASE CONTINUITY: actual horizontal faces, both0.25m strip interfaces.
('W', 'base-to-foundation', 4, 3.7500125169763123, 3.7500125169763123, True)
('W', 'wall-to-base', 5, 3.4500079274184827, 3.4500079274184827, True)
('E', 'base-to-foundation', 4, 3.7500123977661133, 3.7500123977661133, True)
('E', 'wall-to-base', 5, 3.450007629391621, 3.450007629391621, True)
('N', 'base-to-foundation', 4, 3.75, 3.75, True)
('N', 'wall-to-base', 5, 3.4499998092651367, 3.4499998092651367, True)
('S', 'base-to-foundation', 6, 3.6450001525881817, 3.6450001525881817, True)
('S', 'wall-to-base', 11, 3.4499998092651367, 3.4499998092651367, True)
Core base union failures: 0 / 8

LIMITATIONS: lateral/moment transfer is inferred where faces meet on a side; the contact graph is undirected and does not establish gravity capacity. Slab end bearings, corbel seat lengths, retaining restraint and diaphragm design require separate evidence/review. Sections are plausible visual estimates, not calculated.
